,XAUUSD_Close,XAUUSD_Open,XAUUSD_High,XAUUSD_Low,DXY_Close,SPX_Close,US10Y_Close,VIX_Close
2015-02-05,1264.5,1269.0,1274.16,1256.4,93.569,2062.52,1.82,16.85
2015-02-06,1233.6,1264.5,1268.78,1228.54,94.698,2055.47,1.941,17.29
2015-02-09,1238.9,1232.78,1243.7,1232.78,94.449,2046.74,1.9793,18.55
2015-02-10,1233.4,1238.9,1245.91,1231.17,94.758,2068.59,2.0,17.23
2015-02-11,1218.5,1233.64,1238.9,1218.35,94.985,2068.53,1.99,16.96
2015-02-12,1221.7,1219.0,1232.95,1217.2,94.094,2088.48,1.99,15.34
2015-02-13,1229.42,1221.82,1235.0,1221.82,94.201,2096.99,2.0469,14.69
2015-02-18,1212.03,1209.71,1213.52,1197.86,94.198,2099.68,2.0853,15.45
2015-02-19,1206.49,1212.2,1223.02,1205.63,94.404,2097.45,2.12,15.29
2015-02-20,1201.58,1206.54,1215.39,1198.45,94.253,2110.3,2.1152,14.3
2015-02-23,1201.43,1201.59,1210.4,1190.98,94.569,2109.66,2.0609,14.56
2015-02-24,1200.2,1201.43,1204.55,1190.7,94.493,2115.48,1.9826,13.69
2015-02-25,1204.95,1200.2,1211.85,1200.2,94.213,2113.86,1.97,13.84
2015-02-26,1209.23,1204.7,1220.0,1203.75,95.292,2110.74,2.03,13.91
2015-02-27,1212.96,1209.2,1219.33,1204.67,95.293,2104.5,2.0,13.34
2015-03-02,1206.7,1213.01,1223.3,1204.8,95.462,2117.39,2.089,13.04
2015-03-03,1203.29,1206.7,1214.73,1195.59,95.383,2107.78,2.1224,13.86
2015-03-04,1200.0,1203.4,1209.01,1198.5,95.965,2098.53,2.1189,14.23
2015-03-05,1198.1,1200.0,1209.43,1196.7,96.378,2101.04,2.1243,14.04
2015-03-06,1167.15,1198.21,1200.75,1164.0,97.615,2071.26,2.2467,15.2
2015-03-09,1166.88,1166.91,1175.35,1166.1,97.588,2079.43,2.19,15.06
2015-03-10,1161.42,1166.42,1170.53,1155.5,98.618,2044.16,2.1332,16.69
2015-03-11,1154.73,1161.74,1165.3,1147.72,99.795,2040.24,2.1086,16.87
2015-03-12,1152.82,1155.11,1166.65,1148.8,99.435,2065.95,2.0892,15.42
2015-03-13,1158.02,1153.16,1161.85,1151.63,100.33,2053.4,2.1157,16.0
2015-03-16,1154.14,1158.02,1164.12,1150.58,99.604,2081.19,2.0752,15.61
2015-03-17,1148.91,1154.15,1159.87,1142.97,99.585,2074.28,2.05,15.66
2015-03-18,1167.09,1148.86,1175.77,1146.1,98.55,2099.5,1.9182,13.97
2015-03-19,1171.3,1167.04,1177.9,1159.83,99.26,2089.27,1.972,14.07
2015-03-20,1182.2,1171.0,1187.97,1168.95,97.909,2108.1,1.932,13.02
2015-03-23,1189.07,1182.2,1191.65,1179.55,97.033,2104.42,1.91,13.41
2015-03-24,1192.6,1189.02,1195.03,1185.64,97.193,2091.5,1.8783,13.62
2015-03-25,1195.15,1192.63,1199.72,1186.85,96.979,2061.05,1.9285,15.44
2015-03-26,1203.9,1195.1,1219.85,1194.7,97.436,2056.15,1.99,15.8
2015-03-27,1198.8,1204.19,1206.21,1192.8,97.291,2061.02,1.951,15.07
2015-03-30,1185.1,1198.36,1199.42,1182.59,97.975,2086.24,1.95,14.51
2015-03-31,1183.3,1185.55,1190.74,1178.69,98.357,2067.89,1.9423,15.29
2015-04-01,1203.62,1183.25,1208.6,1181.09,98.185,2059.69,1.86,15.11
2015-04-02,1201.5,1203.83,1207.4,1195.17,97.436,2066.96,1.9109,14.67
2015-04-06,1214.47,1201.5,1224.23,1201.5,96.777,2080.62,1.9004,14.74
2015-04-07,1208.25,1214.38,1215.82,1207.7,97.83,2076.33,1.88,14.78
2015-04-08,1202.65,1208.49,1212.39,1197.69,97.94,2081.9,1.8969,13.98
2015-04-09,1194.3,1202.6,1203.41,1192.85,99.155,2091.18,1.9578,13.09
2015-04-10,1207.5,1193.77,1210.75,1193.42,99.338,2102.06,1.95,12.58
2015-04-13,1198.35,1207.4,1209.52,1196.6,99.49,2092.43,1.93,13.94
2015-04-14,1192.4,1198.65,1201.53,1184.21,98.733,2095.84,1.8793,13.67
2015-04-15,1201.6,1192.24,1204.66,1189.1,98.319,2106.63,1.8949,12.84
2015-04-16,1198.0,1201.96,1209.17,1194.95,97.415,2104.99,1.8914,12.6
2015-04-17,1204.1,1198.68,1207.81,1197.65,97.52,2081.18,1.87,13.89
2015-04-20,1196.25,1203.97,1209.23,1191.58,97.941,2100.4,1.88,13.3
2015-04-21,1202.39,1195.99,1204.32,1193.31,98.004,2097.29,1.9105,13.25
2015-04-22,1187.06,1202.42,1204.91,1185.96,97.932,2107.96,1.98,12.71
2015-04-23,1193.5,1187.35,1198.07,1184.55,97.278,2112.93,1.9647,12.48
2015-04-24,1178.97,1193.42,1196.03,1175.38,96.922,2117.69,1.91,12.29
2015-04-27,1201.62,1178.91,1207.26,1178.77,96.765,2108.92,1.92,13.12
2015-04-28,1211.94,1201.56,1215.07,1199.35,96.092,2114.76,1.9822,12.41
2015-04-29,1204.72,1211.69,1214.07,1201.55,95.209,2106.85,2.0334,13.39
2015-04-30,1183.97,1204.79,1207.25,1177.2,94.6,2085.51,2.03,14.55
2015-05-01,1178.0,1184.21,1185.25,1170.5,95.297,2108.29,2.1153,12.7
2015-05-04,1187.97,1177.93,1192.86,1177.93,95.48,2114.49,2.1458,12.85
2015-05-05,1192.68,1188.07,1199.86,1185.9,95.076,2089.46,2.1799,14.31
2015-05-06,1191.29,1193.02,1197.73,1188.5,94.087,2080.15,2.431,15.15
2015-05-07,1184.4,1191.7,1192.85,1179.11,94.635,2088.0,2.2106,15.13
2015-05-08,1187.5,1184.38,1193.8,1181.99,94.794,2116.1,2.15,12.86
2015-05-11,1183.55,1188.24,1191.79,1179.1,95.011,2105.33,2.28,13.85
2015-05-12,1193.15,1183.25,1197.22,1180.93,94.534,2099.12,2.2598,13.86
2015-05-13,1214.69,1192.96,1218.92,1191.48,93.617,2098.48,2.2781,13.76
2015-05-14,1221.0,1215.21,1227.28,1212.45,93.457,2121.1,2.23,12.74
2015-05-15,1223.7,1221.15,1226.2,1211.22,93.135,2122.73,2.15,12.38
2015-05-18,1225.05,1223.69,1232.41,1221.8,94.221,2129.2,2.2003,12.73
2015-05-19,1207.55,1225.61,1225.76,1205.99,95.267,2127.83,2.29,12.85
2015-05-20,1209.45,1208.11,1213.57,1203.48,95.448,2125.85,2.25,12.88
2015-05-21,1206.25,1209.53,1212.8,1201.74,95.255,2130.82,2.19,12.11
2015-05-22,1205.4,1206.32,1214.9,1201.72,96.014,2126.06,2.22,12.13
2015-05-27,1187.5,1187.08,1190.96,1183.9,97.371,2123.48,2.14,13.27
2015-05-28,1187.95,1187.66,1192.2,1180.36,96.965,2120.79,2.14,13.31
2015-05-29,1190.0,1187.64,1193.8,1185.96,96.907,2107.39,2.12,13.84
2015-06-01,1188.95,1189.78,1204.34,1184.68,97.392,2111.73,2.18,13.97
2015-06-02,1192.58,1189.22,1196.31,1186.19,95.835,2109.6,2.266,14.24
2015-06-03,1184.95,1193.3,1195.54,1179.7,95.465,2114.07,2.36,13.66
2015-06-04,1176.45,1185.43,1186.51,1173.0,95.461,2095.84,2.31,14.71
2015-06-05,1171.5,1176.56,1178.58,1162.98,96.306,2092.83,2.4076,14.21
2015-06-08,1173.45,1171.63,1177.66,1169.32,95.299,2079.28,2.3878,15.29
2015-06-09,1176.14,1173.76,1182.96,1172.77,95.166,2080.15,2.44,14.47
2015-06-10,1185.35,1176.31,1192.32,1175.3,94.646,2105.2,2.48,13.22
2015-06-11,1181.64,1185.85,1188.03,1175.88,94.976,2108.86,2.3808,12.85
2015-06-12,1180.8,1181.44,1184.35,1176.89,94.972,2094.11,2.39,13.78
2015-06-15,1185.55,1181.35,1190.49,1173.01,94.81,2084.43,2.3595,15.39
2015-06-16,1181.35,1185.6,1187.9,1176.28,94.999,2096.29,2.3236,14.81
2015-06-17,1185.25,1181.45,1189.21,1174.84,94.296,2100.44,2.3183,14.5
2015-06-18,1201.38,1184.47,1205.76,1183.88,94.042,2121.24,2.33,13.19
2015-06-19,1200.0,1201.82,1204.2,1198.61,94.085,2109.99,2.2702,13.96
2015-06-22,1185.75,1200.04,1201.08,1182.3,94.329,2122.85,2.37,12.74
2015-06-23,1177.73,1185.4,1188.13,1176.42,95.432,2124.2,2.3833,12.11
2015-06-24,1174.72,1177.9,1180.27,1170.13,95.264,2108.58,2.37,13.26
2015-06-25,1172.6,1174.71,1178.1,1171.74,95.187,2102.31,2.39,14.01
2015-06-26,1175.04,1172.95,1178.7,1168.78,95.472,2101.49,2.4763,14.02
2015-06-29,1179.85,1175.35,1188.07,1174.05,94.79,2057.64,2.33,18.85
2015-06-30,1172.75,1180.1,1180.54,1166.99,95.485,2063.11,2.3441,18.23
2015-07-01,1168.4,1172.99,1175.07,1167.84,96.31,2077.42,2.43,16.09
2015-07-02,1166.05,1168.16,1169.73,1157.2,96.113,2076.78,2.39,16.79
2015-07-07,1154.65,1169.37,1170.56,1148.0,96.865,2081.34,2.2546,16.09
2015-07-08,1156.95,1154.82,1164.71,1147.44,96.294,2046.68,2.1975,19.66
2015-07-09,1159.35,1158.13,1167.8,1156.22,96.606,2051.31,2.3013,19.97
2015-07-10,1162.65,1159.51,1165.42,1157.62,96.025,2076.62,2.361,16.83
2015-07-13,1157.45,1163.28,1164.76,1151.3,96.858,2099.6,2.45,13.9
2015-07-14,1155.4,1157.47,1159.82,1153.14,96.643,2108.95,2.4065,13.37
2015-07-15,1148.85,1154.89,1156.85,1143.41,97.166,2107.4,2.35,13.23
2015-07-16,1144.55,1147.22,1149.46,1142.55,97.668,2124.29,2.3558,12.11
2015-07-17,1134.32,1145.29,1145.81,1131.27,97.862,2126.64,2.3415,11.95
2015-07-20,1097.45,1134.57,1134.57,1073.53,98.029,2128.28,2.3723,12.25
2015-07-21,1100.85,1098.96,1109.91,1097.2,97.328,2119.21,2.33,12.22
2015-07-22,1094.0,1100.98,1103.43,1087.29,97.598,2114.15,2.32,12.12
2015-07-23,1090.15,1094.51,1105.87,1087.51,97.115,2102.15,2.2929,12.64
2015-07-24,1098.9,1090.62,1102.0,1077.4,97.244,2079.65,2.26,13.74
2015-07-27,1093.8,1098.85,1105.02,1088.69,96.502,2067.64,2.22,15.6
2015-07-28,1094.85,1094.92,1099.0,1091.8,96.772,2093.25,2.2481,13.44
2015-07-29,1096.35,1094.88,1101.97,1090.4,96.976,2108.57,2.29,12.5
2015-07-30,1087.95,1096.9,1098.69,1082.82,97.56,2108.63,2.26,12.13
2015-07-31,1095.01,1088.41,1103.49,1080.22,97.336,2103.84,2.18,12.12
2015-08-03,1085.6,1095.3,1097.78,1085.6,97.494,2098.04,2.15,12.56
2015-08-04,1087.35,1085.78,1094.92,1081.21,97.931,2093.32,2.22,13.0
2015-08-05,1084.65,1087.53,1092.57,1083.1,97.958,2099.84,2.27,12.51
2015-08-06,1089.15,1084.75,1094.04,1083.73,97.833,2083.56,2.23,13.77
2015-08-07,1093.64,1089.34,1099.55,1083.0,97.563,2077.57,2.17,13.39
2015-08-10,1103.85,1093.93,1108.94,1089.89,97.159,2104.18,2.23,12.23
2015-08-11,1108.4,1104.17,1119.42,1094.08,97.29,2084.07,2.14,13.71
2015-08-12,1124.75,1108.45,1125.88,1102.0,96.262,2086.05,2.15,13.61
2015-08-13,1114.55,1125.4,1126.81,1113.83,96.445,2083.39,2.19,13.49
2015-08-14,1114.56,1114.86,1121.1,1112.0,96.52,2091.54,2.2,12.83
2015-08-17,1117.35,1114.79,1122.85,1113.97,96.806,2102.44,2.17,13.02
2015-08-18,1117.45,1117.54,1121.19,1109.8,97.04,2096.92,2.19,13.79
2015-08-19,1133.85,1117.56,1134.7,1116.46,96.359,2079.61,2.13,15.25
2015-08-20,1152.35,1133.34,1154.02,1132.9,95.98,2035.73,2.07,19.14
2015-08-21,1160.23,1153.29,1168.32,1149.14,95.008,1970.89,2.04,28.03
2015-08-24,1154.65,1160.61,1170.13,1145.75,93.332,1893.21,2.01,40.74
2015-08-25,1140.35,1155.44,1156.66,1134.8,94.53,1867.61,2.07,36.02
2015-08-26,1124.75,1140.33,1146.48,1117.9,95.1,1940.51,2.18,30.32
2015-08-27,1125.35,1125.17,1129.32,1118.43,95.61,1987.66,2.19,26.1
2015-08-28,1133.07,1125.22,1140.88,1124.0,96.106,1988.87,2.18,26.05
2015-08-31,1134.35,1133.35,1136.7,1125.82,95.824,1972.18,2.22,28.43
2015-09-01,1139.75,1134.29,1147.89,1134.29,95.45,1913.85,2.15,31.4
2015-09-02,1133.35,1139.52,1142.46,1132.23,95.828,1948.86,2.19,26.09
2015-09-03,1124.75,1133.42,1134.36,1122.07,96.405,1951.13,2.16,25.61
2015-09-04,1121.24,1124.85,1132.56,1116.91,96.229,1921.22,2.13,27.8
2015-09-09,1106.33,1121.56,1125.39,1101.49,96.012,1942.04,2.2,26.23
2015-09-10,1111.15,1106.28,1115.0,1104.05,95.456,1952.29,2.23,24.37
2015-09-11,1107.26,1110.77,1112.87,1098.96,95.194,1961.05,2.19,23.2
2015-09-14,1107.92,1107.54,1110.56,1103.73,95.246,1953.03,2.1862,24.25
2015-09-15,1104.95,1107.62,1109.45,1102.67,95.611,1978.09,2.2888,22.54
2015-09-16,1118.95,1104.96,1124.23,1104.16,95.42,1995.31,2.2996,21.35
2015-09-17,1130.3,1118.92,1135.98,1115.58,94.55,1990.2,2.1912,21.14
2015-09-18,1138.9,1130.29,1141.77,1127.75,94.863,1958.03,2.1333,22.28
2015-09-21,1132.95,1138.99,1139.96,1129.73,95.894,1966.97,2.2024,20.14
2015-09-22,1124.05,1133.25,1136.65,1121.5,96.283,1942.74,2.134,22.44
2015-09-23,1129.95,1124.11,1134.33,1122.07,96.068,1938.76,2.1514,22.13
2015-09-24,1153.69,1129.99,1156.72,1129.99,95.994,1932.24,2.1343,23.47
2015-09-25,1145.87,1151.17,1151.62,1140.94,96.269,1931.34,2.1688,23.62
2015-09-28,1131.65,1146.03,1148.29,1128.23,96.034,1881.77,2.0984,27.63
2015-09-29,1126.75,1131.84,1134.76,1124.37,95.855,1884.09,2.0574,26.83
2015-09-30,1114.55,1127.24,1128.17,1111.89,96.35,1920.03,2.0346,24.5
2015-10-01,1113.15,1115.16,1119.23,1111.29,96.185,1923.82,2.0417,22.55
2015-10-02,1137.52,1113.04,1141.31,1104.79,95.83,1951.36,2.0041,20.94
2015-10-05,1135.35,1138.38,1142.01,1130.33,96.106,1987.05,2.059,19.54
2015-10-06,1146.55,1135.05,1151.25,1135.05,95.455,1979.92,2.035,19.4
2015-10-07,1144.85,1146.57,1153.66,1142.04,95.497,1995.83,2.0763,18.4
2015-10-08,1138.45,1145.17,1151.3,1136.79,95.318,2013.43,2.1104,17.42
2015-10-09,1155.58,1138.61,1159.8,1138.61,94.813,2014.89,2.0939,17.08
2015-10-13,1168.25,1163.13,1168.81,1151.98,94.759,2003.69,2.0505,17.67
2015-10-14,1184.05,1168.24,1189.83,1163.5,93.931,1994.24,1.9762,18.03
2015-10-15,1182.75,1183.77,1191.57,1174.55,94.371,2023.86,2.0208,16.05
2015-10-16,1176.55,1182.24,1184.56,1174.5,94.54,2033.11,2.0385,15.05
2015-10-19,1170.35,1176.69,1178.24,1168.8,94.928,2033.66,2.0239,14.98
2015-10-20,1175.55,1170.74,1180.86,1167.63,94.913,2030.77,2.071,15.75
2015-10-21,1166.65,1175.25,1179.24,1163.82,95.035,2018.94,2.0281,16.7
2015-10-22,1165.35,1166.7,1171.84,1162.78,96.378,2052.51,2.0288,14.45
2015-10-23,1163.81,1165.8,1179.45,1159.14,97.127,2075.15,2.086,14.46
2015-10-26,1162.95,1164.0,1169.68,1162.37,96.861,2071.18,2.0584,15.29
2015-10-27,1166.35,1162.79,1168.76,1160.87,96.906,2065.89,2.0396,15.43
2015-10-28,1155.55,1166.34,1183.0,1152.45,97.782,2090.35,2.1029,14.33
2015-10-29,1145.45,1156.35,1162.7,1144.87,97.282,2089.41,2.1725,14.61
2015-10-30,1141.59,1146.74,1150.07,1139.29,96.946,2079.36,2.1448,15.07
2015-11-02,1133.5,1141.83,1142.99,1132.8,96.928,2104.05,2.172,14.15
2015-11-03,1117.6,1133.15,1138.31,1114.6,97.158,2109.79,2.2173,14.54
2015-11-04,1107.75,1117.6,1122.85,1106.58,97.95,2102.31,2.2291,15.51
2015-11-05,1103.7,1107.7,1111.61,1103.21,97.936,2099.93,2.2354,15.05
2015-11-06,1089.58,1103.7,1110.46,1085.65,99.168,2099.2,2.3273,14.33
2015-11-09,1092.1,1089.67,1095.78,1088.58,98.979,2078.58,2.346,16.52
2015-11-10,1089.52,1091.9,1095.23,1085.47,99.293,2081.72,2.3434,15.29
2015-11-12,1084.9,1086.0,1089.64,1074.34,98.649,2045.97,2.3137,18.37
2015-11-13,1083.76,1085.13,1088.65,1079.84,98.998,2023.04,2.2659,20.08
2015-11-16,1082.58,1083.48,1098.14,1081.57,99.442,2053.19,2.2693,18.16
2015-11-17,1070.01,1082.42,1085.29,1065.7,99.631,2050.44,2.2677,18.84
2015-11-18,1070.57,1069.98,1075.37,1064.0,99.652,2083.58,2.2752,16.85
2015-11-19,1082.13,1070.6,1087.46,1069.78,98.989,2081.24,2.2506,16.99
2015-11-20,1077.86,1081.91,1088.1,1076.06,99.565,2089.17,2.2645,15.47
2015-11-23,1068.9,1078.26,1078.26,1066.58,99.803,2086.59,2.2407,15.62
2015-11-24,1075.5,1068.63,1081.17,1068.63,99.527,2089.14,2.2416,15.93
2015-11-25,1071.07,1075.43,1080.81,1068.04,99.795,2088.87,2.2363,15.19
2015-11-30,1064.6,1058.09,1069.73,1053.35,100.17,2080.41,2.2095,16.13
2015-12-01,1069.17,1064.6,1074.71,1063.43,99.795,2102.63,2.1466,14.67
2015-12-02,1053.35,1068.99,1071.53,1050.72,99.993,2079.51,2.1824,15.91
2015-12-03,1061.74,1053.5,1065.49,1046.54,97.621,2049.62,2.3167,18.11
2015-12-04,1085.85,1061.9,1088.9,1058.37,98.354,2091.69,2.2707,14.81
2015-12-07,1071.2,1085.85,1086.85,1066.65,98.655,2077.07,2.2332,15.84
2015-12-08,1074.71,1071.2,1079.18,1067.87,98.474,2063.59,2.2209,17.6
2015-12-09,1072.35,1074.57,1085.4,1069.51,97.345,2047.62,2.2186,19.61
2015-12-10,1071.37,1072.47,1076.54,1069.58,97.939,2052.23,2.234,19.34
2015-12-11,1074.38,1071.17,1079.67,1062.63,97.565,2012.37,2.1257,24.39
2015-12-14,1059.73,1074.44,1077.54,1059.73,97.604,2021.94,2.2243,22.73
2015-12-15,1060.83,1059.86,1068.7,1058.88,98.217,2043.41,2.2707,20.95
2015-12-16,1072.06,1060.83,1078.45,1060.83,97.871,2073.07,2.2977,17.86
2015-12-17,1050.95,1072.06,1073.3,1047.81,99.27,2041.89,2.2274,18.94
2015-12-18,1066.14,1050.79,1071.54,1050.79,98.703,2005.55,2.2049,20.7
2015-12-21,1077.83,1065.92,1081.79,1064.09,98.363,2021.15,2.1943,18.7
2015-12-22,1072.3,1078.22,1080.78,1072.06,98.235,2038.97,2.2375,16.6
2015-12-23,1070.14,1072.31,1075.53,1068.45,98.341,2064.29,2.257,15.57
2015-12-24,1075.8,1069.96,1077.11,1069.96,97.984,2060.99,2.25,15.74
2015-12-28,1069.09,1076.65,1077.0,1066.7,97.919,2056.5,2.2322,16.91
2015-12-29,1068.81,1068.8,1075.3,1067.71,98.101,2078.36,2.3081,16.08
2015-12-30,1061.3,1068.9,1072.22,1059.61,98.266,2063.36,2.2952,17.29
2015-12-31,1061.19,1061.2,1063.57,1058.27,98.631,2043.94,2.27,18.21
2016-01-04,1074.45,1061.2,1083.57,1061.2,98.869,2012.66,2.2454,20.7
2016-01-05,1077.22,1074.5,1082.05,1072.85,99.404,2016.71,2.2383,19.34
2016-01-06,1093.22,1077.28,1095.25,1075.17,99.181,1990.26,2.1729,20.59
2016-01-07,1108.71,1093.5,1110.12,1091.59,98.219,1943.09,2.1482,24.99
2016-01-08,1104.27,1108.57,1113.12,1092.79,98.54,1922.03,2.1165,27.01
2016-01-11,1094.11,1103.97,1108.58,1093.85,98.725,1923.67,2.1772,24.3
2016-01-12,1086.09,1094.09,1099.23,1083.63,98.974,1938.68,2.1041,22.47
2016-01-13,1092.99,1086.09,1095.5,1079.96,98.933,1890.28,2.0953,25.22
2016-01-14,1078.15,1093.3,1095.38,1071.65,99.089,1921.84,2.0918,23.95
2016-01-15,1088.69,1078.07,1097.47,1076.46,98.956,1880.33,2.0378,27.02
2016-01-20,1100.6,1087.02,1109.61,1087.02,99.091,1859.33,1.9859,27.59
2016-01-21,1100.77,1100.64,1104.53,1092.63,99.056,1868.99,2.0311,26.69
2016-01-22,1097.76,1100.97,1102.88,1094.28,99.574,1906.9,2.0554,22.34
2016-01-25,1107.74,1097.71,1108.94,1097.49,99.36,1877.08,2.0047,24.15
2016-01-26,1119.74,1107.74,1122.94,1107.24,99.36,1903.63,1.9977,22.5
2016-01-27,1124.55,1119.74,1128.08,1115.01,98.902,1882.95,2.002,23.11
2016-01-28,1114.85,1124.5,1125.86,1111.65,98.51,1893.36,1.981,22.42
2016-01-29,1118.12,1114.9,1118.49,1108.72,99.606,1940.24,1.9226,20.2
2016-02-01,1128.21,1117.93,1129.75,1115.58,99.009,1939.38,1.9516,19.98
2016-02-02,1128.79,1128.21,1131.06,1122.54,98.872,1903.03,1.8478,21.98
2016-02-03,1142.2,1128.72,1145.52,1124.63,97.288,1912.53,1.8895,21.65
2016-02-04,1155.3,1142.2,1157.38,1139.64,96.474,1915.45,1.8442,21.84
2016-02-05,1172.98,1155.26,1174.5,1145.45,97.031,1880.05,1.8374,23.38
2016-02-08,1188.94,1173.06,1200.89,1164.41,96.57,1853.44,1.7478,26.0
2016-02-09,1188.79,1188.82,1198.92,1185.91,96.071,1852.21,1.729,26.54
2016-02-10,1196.91,1188.8,1197.69,1181.7,95.888,1851.86,1.6707,26.29
2016-02-11,1246.57,1197.04,1263.37,1196.19,95.562,1829.08,1.6625,28.14
2016-02-12,1237.19,1246.5,1248.22,1232.61,95.94,1864.78,1.7533,25.4
2016-02-17,1208.09,1199.88,1213.78,1195.92,96.786,1926.82,1.8186,22.31
2016-02-18,1230.47,1208.12,1239.96,1200.93,96.951,1917.83,1.7409,21.64
2016-02-19,1225.86,1230.77,1234.53,1220.15,96.6,1917.78,1.747,20.53
2016-02-22,1208.61,1226.19,1227.7,1202.13,97.379,1945.5,1.7548,19.38
2016-02-23,1225.3,1208.45,1228.28,1207.43,97.481,1921.27,1.7247,20.98
2016-02-24,1228.73,1225.45,1253.32,1222.04,97.458,1929.8,1.7501,20.72
2016-02-25,1232.81,1228.66,1243.14,1221.4,97.287,1951.7,1.7187,19.11
2016-02-26,1222.16,1232.81,1240.46,1211.63,98.148,1948.05,1.7654,19.81
2016-02-29,1238.36,1222.3,1241.13,1215.98,98.211,1932.23,1.7373,20.55
2016-03-01,1231.68,1238.4,1248.57,1227.4,98.352,1978.35,1.8279,17.7
2016-03-02,1239.64,1231.9,1244.07,1224.95,98.214,1986.45,1.8411,17.09
2016-03-03,1264.11,1239.8,1268.29,1237.6,97.592,1993.4,1.8367,16.7
2016-03-04,1258.62,1264.1,1279.85,1250.4,97.34,1999.99,1.8789,16.86
2016-03-07,1267.05,1259.76,1273.17,1256.97,97.071,2001.76,1.9079,17.35
2016-03-08,1261.23,1267.0,1278.1,1260.41,97.209,1979.26,1.8305,18.67
2016-03-09,1252.64,1261.32,1264.95,1243.13,97.173,1989.26,1.8791,18.34
2016-03-10,1272.09,1253.09,1273.36,1237.24,96.066,1989.57,1.9341,18.05
2016-03-11,1250.18,1272.08,1284.53,1248.56,96.172,2022.19,1.9901,16.5
2016-03-14,1234.35,1250.32,1261.1,1229.51,96.624,2019.64,1.9618,16.92
2016-03-15,1231.85,1235.72,1238.11,1225.81,96.633,2015.93,1.9721,16.84
2016-03-16,1261.95,1232.63,1263.98,1226.9,95.89,2027.22,1.9129,14.99
2016-03-17,1257.3,1260.96,1270.94,1254.62,94.76,2040.59,1.8994,14.44
2016-03-18,1255.07,1257.07,1266.86,1248.01,95.086,2049.58,1.8767,14.02
2016-03-21,1243.15,1255.02,1256.0,1240.81,95.288,2051.6,1.9226,13.79
2016-03-22,1247.85,1243.83,1260.17,1242.6,95.648,2049.8,1.9465,14.17
2016-03-23,1219.75,1247.52,1249.43,1215.42,96.046,2036.71,1.8817,14.94
2016-03-24,1216.83,1220.47,1223.84,1212.36,96.142,2035.94,1.91,14.74
2016-03-28,1220.95,1216.83,1223.1,1208.08,95.943,2037.05,1.8895,15.24
2016-03-29,1241.35,1221.13,1243.1,1215.56,95.16,2055.01,1.8048,13.82
2016-03-30,1224.69,1240.6,1244.25,1223.36,94.841,2063.95,1.825,13.56
2016-03-31,1232.15,1225.04,1240.41,1223.92,94.586,2059.74,1.7761,13.95
2016-04-01,1221.84,1232.1,1235.37,1209.13,94.619,2072.78,1.7696,13.1
2016-04-04,1214.95,1221.79,1222.56,1214.81,94.51,2066.13,1.7627,14.12
2016-04-05,1230.95,1215.37,1236.8,1215.0,94.631,2045.17,1.7274,15.42
2016-04-06,1222.35,1230.98,1232.18,1216.99,94.43,2066.66,1.7584,14.09
2016-04-07,1240.35,1222.81,1243.25,1222.81,94.482,2041.91,1.6867,16.16
2016-04-08,1239.32,1238.63,1242.8,1229.8,94.235,2047.6,1.7206,15.36
2016-04-11,1257.25,1239.27,1258.71,1239.27,93.95,2041.99,1.735,16.26
2016-04-12,1254.55,1257.47,1262.65,1251.43,93.959,2061.72,1.7831,14.85
2016-04-13,1242.05,1254.91,1256.75,1239.8,94.744,2082.42,1.7669,13.84
2016-04-14,1226.95,1241.57,1244.1,1224.05,94.902,2082.78,1.7933,13.72
2016-04-15,1233.74,1227.0,1235.89,1225.49,94.696,2080.73,1.757,13.62
2016-04-18,1231.85,1233.39,1241.61,1230.23,94.49,2094.34,1.7719,13.35
2016-04-19,1250.1,1232.13,1256.64,1227.9,93.976,2100.8,1.7886,13.24
2016-04-20,1243.55,1249.83,1257.98,1242.6,94.492,2102.4,1.8517,13.28
2016-04-21,1247.65,1242.66,1270.4,1242.66,94.599,2091.48,1.8668,13.95
2016-04-22,1232.26,1246.71,1252.63,1227.6,95.116,2091.58,1.894,13.22
2016-04-25,1237.35,1232.21,1242.26,1230.3,94.842,2087.79,1.915,14.08
2016-04-26,1243.35,1238.23,1244.88,1231.55,94.573,2091.7,1.9324,13.96
2016-04-27,1245.65,1244.03,1252.78,1239.73,94.387,2095.15,1.8543,13.77
2016-04-28,1265.85,1245.15,1269.62,1237.97,93.761,2075.81,1.8291,15.22
2016-04-29,1292.77,1265.77,1296.72,1265.2,93.082,2065.3,1.8364,15.7
2016-05-02,1291.0,1292.72,1303.76,1287.85,92.626,2081.43,1.8746,14.68
2016-05-03,1285.85,1291.22,1301.77,1282.4,92.944,2063.37,1.8011,15.6
2016-05-04,1279.35,1285.41,1289.75,1272.01,93.179,2051.12,1.7796,16.05
2016-05-05,1278.0,1279.14,1286.44,1269.1,93.78,2050.63,1.7515,15.91
2016-05-06,1288.03,1277.39,1295.6,1274.65,93.888,2057.14,1.785,14.72
2016-05-09,1263.45,1287.52,1288.22,1261.58,94.128,2058.69,1.7516,14.57
2016-05-10,1265.15,1263.74,1270.01,1257.03,94.29,2084.39,1.7618,13.63
2016-05-11,1276.85,1265.53,1279.11,1264.97,93.823,2064.46,1.7394,14.69
2016-05-12,1262.85,1277.73,1280.88,1262.0,94.15,2064.11,1.7563,14.41
2016-05-13,1272.45,1263.36,1276.31,1263.1,94.608,2046.61,1.7018,15.04
